DE	EN	LEN	ROW	TIME
	Trust me, okay?	3	3847	02:26:01a
	I love you.	3	3848	02:26:03a
	I love you, baby.	4	3849	02:26:03b
	Just hold on tight.	4	3850	02:26:05a
	Okay. Donnie!	2	3851	02:26:09a
	Hold on, baby!	3	3852	02:26:10a
	Donnie!	1	3853	02:26:13a
	Donnie!	1	3854	02:26:14a
	What? Hold on, baby.	4	3855	02:26:16a
	Get the fucking ludes.	4	3856	02:26:17a
	I don't wanna die, Jordan!	5	3857	02:26:19a
	I did a lot of bad shit.	7	3858	02:26:19b
	I'm going to hell, Jordan!	5	3859	02:26:21a
	I fucked up!	3	3860	02:26:21b
	I fucked up so bad!	5	3861	02:26:24a
	Get the ludes!	3	3862	02:26:24b
	Downstairs!	1	3863	02:26:26a
	What are you saying?	4	3864	02:26:28a
	Fuck! Get the ludes!	4	3865	02:26:32a
	I can't go down there, Jordan.	6	3866	02:26:32b
	It's flooded.	2	3867	02:26:33a
	It's three feet of water down there!	7	3868	02:26:35a
	I will not die sober!	5	3869	02:26:38a
	Get those fucking ludes!	4	3870	02:26:39a
	Okay! Go!	2	3871	02:26:41a
	Okay. Where's he going?	4	3872	02:26:45a
	Hold on, baby!	3	3873	02:26:47a
	Donnie!	1	3874	02:26:47b
	Is he fucking crazy?	4	3875	02:26:48a
	He's just warning everybody!	4	3876	02:26:54a
	Jesus Christ!	2	3877	02:27:05a
	Hold on!	2	3878	02:27:06a
	Get away from the window!	5	3879	02:27:08a
	Rogue wave!	2	3880	02:27:09a
	Mayday!	1	3881	02:27:11a
	This is Captain Ted Beecham aboard the yacht Naomi!	9	3882	02:27:13a
	We are going down!	4	3883	02:27:13b
	I got 'em!	3	3884	02:27:15a
	I got 'em!	3	3885	02:27:17a
	Give me one for the nerves!	6	3886	02:27:19a
	We're going down!	3	3887	02:27:20a
	This is a fucking Mayday!	5	3888	02:27:22a
	We require immediate assistance!	4	3889	02:27:26a
	Hold on!	2	3890	02:27:28a
	Watch out!	2	3891	02:27:29a
	The nice thing about getting rescued by Italians is that they feed you,	13	3892	02:27:44a
	make you drink red wine, then you get to dance.	10	3893	02:28:06a
	Did you see that?	4	3894	02:28:08a
	That was the plane I sent to come get us.	10	3895	02:28:12a
	I shit you not, it exploded when a seagull flew into the engine.	13	3896	02:28:15a
	Three people killed.	3	3897	02:28:22a
	You want a sign from God?	6	3898	02:28:24a
	Well, after all this, I finally got the message.	9	3899	02:28:29a
	Do you dream of becoming financially independent but struggle every month just to pay your bills?	16	3900	02:28:36a
	Would you like to own a home like this,	9	3901	02:28:41a
	but can barely afford to pay your rent?	8	3902	02:28:43a
	My name is Jordan Belfort,	5	3903	02:28:43b
	and there's no secret to wealth creation.	7	3904	02:28:47a
	No matter who you are, no matter where you came from,	11	3905	02:28:50a
	you too can become financially independent in just a matter of months.	12	3906	02:28:54a
	All you need is a strategy.	6	3907	02:28:56a
	When I was 24 years old, I made a decision not just to survive,	14	3908	02:28:58a
	but to thrive.	3	3909	02:29:02a
	At first I didn't feel like deals like these were possible.	11	3910	02:29:04a
	But we have the house and we have a $33,000 profit.	11	3911	02:29:08a
	I certainly believe now.	4	3912	02:29:09a
	Think about it for a second.	6	3913	02:29:10a
	If you don't have the guts to attend Jordan Belfort's Straight Line Persuasion System seminar,	15	3914	02:29:12a
	then how do you expect to make any money?	9	3915	02:29:17a
	If you want to be a millionaire someday,	8	3916	02:29:19a
	have some guts.	3	3917	02:29:19b
	Make a decision.	3	3918	02:29:20a
	Jordan Belfort's setup worked for me because I worked hard for it.	12	3919	02:29:23a
	And if it doesn't work for you,	7	3920	02:29:23b
	it's because you're lazy.	4	3921	02:29:26a
	And you should get a job at McDonald's.	8	3922	02:29:28a
	There's nobody holding you back from financial freedom.	8	3923	02:29:30a
	And there's nobody stopping you from making millions.	8	3924	02:29:33a
	Don't just sit at home, or the life of your dreams will sail right past you.	16	3925	02:29:40a
	I changed all these people's lives and I can change yours,	11	3926	02:29:40b
	too!	1	3927	02:29:44a
	So come to my seminar!	5	3928	02:29:45a
	The life of your dreams is only...	7	3929	02:29:46a
	Good to see you again, Jordan.	6	3930	02:29:48a
	You're under arrest!	3	3931	02:29:49a
	You gotta be joking!	4	3932	02:29:52a
	You're kidding me.	3	3933	02:29:53a
	Hey, get the fuck away from me!	7	3934	02:29:55a
	Turn that camera off.	4	3935	02:29:56a
	I'm fucking shooting a fucking infomercial here,	7	3936	02:29:59a
	you fucking cocksucker!	3	3937	02:30:00a
	Fuck you, you motherfucker!	4	3938	02:30:00b
	Shut the fucking camera off.	5	3939	02:30:02a
	You don't got shit on me, you hear me!	9	3940	02:30:04a
	Go fuck yourself!	3	3941	02:30:05a
	I'm making an honest living,	5	3942	02:30:05b
	you fucking piece of shit!	5	3943	02:30:07a
	Hey, Jordan, let me give you a little legal advice.	10	3944	02:30:10a
	Shut the fuck up!	4	3945	02:30:12a
	Oh, fuck you, you fucking prick!	6	3946	02:30:13a
	I'm making an honest living,	5	3947	02:30:13b
	you motherfucker!	2	3948	02:30:18a
	I clean up my act.	5	3949	02:30:19a
	I did rehab.	3	3950	02:30:19b
	I'm a TV personality.	4	3951	02:30:22a
	I'm sober for two years.	5	3952	02:30:22b
	And this happens!	3	3953	02:30:25a
	Rugrat goes and gets busted down in Miami.	8	3954	02:30:27a
	I'm Swiss, I'm not communist.	5	3955	02:30:28a
	And guess who the fuck with?	6	3956	02:30:28b
	Saurel.	1	3957	02:30:30a
	You gonna beat me?	4	3958	02:30:30b
	No, sir.	2	3959	02:30:31a
	Yeah, I know your country.	5	3960	02:30:31b
	You're gonna beat me.	4	3961	02:30:34a
	I mean, what are the fucking odds?	7	3962	02:30:35a
	There had to be 10,000 Swiss bankers in Geneva,	9	3963	02:30:38a
	and Rugrat gets the one dumb enough to get himself arrested on U.S. soil.	14	3964	02:30:42a
	I know.	2	3965	02:30:44a
	I'm so sorry.	3	3966	02:30:47a
	Even more fucked was that he got busted for shit that had nothing to do with me.	17	3967	02:30:52a
	It had nothing to fucking do with me.	8	3968	02:30:53a
	Something about laundering drug money through offshore boat racing and a guy named Rocky Aoki,	15	3969	02:30:55a
	you know, the founder of Benihana.	6	3970	02:31:01a
	Benihana.	1	3971	02:31:02a
	Beni-fucking-hana!	1	3972	02:31:04a
	Beni-fucking-hana!	1	3973	02:31:06a
	Why? Why, why, God?	4	3974	02:31:09a
	Why would you be so cruel as to choose a chain of fucking hibachi restaurants to take me down?	19	3975	02:31:13a
	Long story short.	3	3976	02:31:16a
	Saurel rats me out.	4	3977	02:31:19a
	But not before he rats out Brad's wife,	8	3978	02:31:19b
	Chantalle, who, it turns out,	5	3979	02:31:22a
	he'd been fucking every time she went to Switzerland!	9	3980	02:31:28a
	No, no, no, it's impossible.	5	3981	02:31:28b
	Oui, oui, oui.	3	3982	02:31:33a
	All right!	2	3983	02:31:33b
	Ah! One count engaging in conspiracy to commit securities fraud.	10	3984	02:31:38a
	Two counts securities fraud.	4	3985	02:31:41a
	One count engaging in conspiracy to commit money laundering.	9	3986	02:31:44a
	Twenty-one counts money laundering.	4	3987	02:31:47a
	One count obstruction of justice.	5	3988	02:31:50a
	Bail is set at $10 million.	6	3989	02:32:08a
	Uncle Donnie's here!	3	3990	02:32:10a
	Rocky.	1	3991	02:32:10b
	How you doing?	3	3992	02:32:13a
	Woof. I hate that fucking dog.	6	3993	02:32:15a
	Yeah, he's getting old and decrepit.	6	3994	02:32:18a
	Starting to shit in the house again.	7	3995	02:32:19a
	Me, too.	2	3996	02:32:19b
	Come here, buddy.	3	3997	02:32:21a
	Ah, fuck.	2	3998	02:32:22a
	It's good to see you, pal.	6	3999	02:32:22b
	Yeah, you, too.	3	4000	02:32:24a
	Good to see you.	4	4001	02:32:25a
	Sit down.	2	4002	02:32:25b
	Oh, man.	2	4003	02:32:30a
	How you doing, brother?	4	4004	02:32:32a
	You know.	2	4005	02:32:34a
	Shitty, pal.	2	4006	02:32:35a
	But I'm hanging in there.	5	4007	02:32:39a
	My new piece of jewelry.	5	4008	02:32:39b
	Check that out.	3	4009	02:32:41a
	Can't leave the house, you know?	6	4010	02:32:44a
	Starting to get cabin fever already.	6	4011	02:32:47a
	Fucking Rugrat.	2	4012	02:32:49a
	That wig-wearing faggot.	3	4013	02:32:50a
	I can't believe that fucking guy.	6	4014	02:32:50b
	I wanna kill him.	4	4015	02:32:53a
	Swear to God, I want to choke him to death.	10	4016	02:32:55a
	Irresponsible little prick.	3	4017	02:32:58a
	I'll tell you one thing.	5	4018	02:33:01a
	I'm never eating at Benihana again.	6	4019	02:33:05a
	I don't care whose birthday it is.	7	4020	02:33:08a
	Where's Naomi?	2	4021	02:33:08b
	How's she doing?	3	4022	02:33:10a
	That's her in the house there.	6	4023	02:33:12a
	You could say hi, but she probably won't wave back.	10	4024	02:33:14a
	Naomi, sweetheart!	2	4025	02:33:19a
	What's up her ass?	4	4026	02:33:20a
	Is she mad at me?	5	4027	02:33:20b
	No, you know...	3	4028	02:33:22a
	We probably have to mortgage the house in order to make bail.	12	4029	02:33:25a
	Probably end up selling the thing in order to pay for all the lawyers.	14	4030	02:33:29a
	It's been a nightmare, buddy,	5	4031	02:33:29b
	to tell you the truth.	5	4032	02:33:32a
	What are you gonna do, right?	6	4033	02:33:34a
	Anyway, how's Stratton?	3	4034	02:33:34b
	That's more important.	3	4035	02:33:37a
	How's morale?	2	4036	02:33:39a
	They all pissed off 'cause they have to make money legally now?	12	4037	02:33:41a
	Jordan.	1	4038	02:33:41b
	Hmm? I got the founding partners together.	7	4039	02:33:46a
	I talked to them about everything.	6	4040	02:33:49a
	And I got you.	4	4041	02:33:51a
	What do you mean, you got me?	7	4042	02:33:53a
	The house, money, don't worry about it.	7	4043	02:33:53b
	I got you.	3	4044	02:34:02a
	All right.	2	4045	02:34:03a
	I love you, buddy.	4	4046	02:34:04a
	You know I'd do it for you,	7	4047	02:34:04b
	right?	1	4048	02:34:04c
	I know.	2	4049	02:34:06a
	You know that, right?	4	4050	02:34:06b
	I know.	2	4051	02:34:09a
	I could fucking kiss you all over.	7	4052	02:34:11a
	All right, enough, enough.	4	4053	02:34:12a
	You want a beer, pal?	5	4054	02:34:15a
	What are you drinking?	4	4055	02:34:16a
	I got this non-alcoholic shit.	5	4056	02:34:18a
	What's that?	2	4057	02:34:20a
	A non-alcoholic beer.	3	4058	02:34:20b
	It's got no alcohol.	4	4059	02:34:23a
	It's a beer?	3	4060	02:34:24a
	Yeah, with no alcohol.	4	4061	02:34:26a
	But if you drink enough, if you drink a lot,	10	4062	02:34:27a
	they get you fucked up?	5	4063	02:34:29a
	No, there's no alcohol.	4	4064	02:34:29b
	That's the fucking point.	4	4065	02:34:31a
	I'm not a scientist.	4	4066	02:34:32a
	I don't know what the fuck you're talking about.	9	4067	02:34:34a
	I can get you a beer if you want a fucking beer.	12	4068	02:34:35a
	I know, but I don't drink.	6	4069	02:34:35b
	You remember?	2	4070	02:34:38a
	I don't drink anymore.	4	4071	02:34:39a
	Oh, you wanna go inside and blow some lines of baking powder?	12	4072	02:34:41a
	Or baking soda...	3	4073	02:34:41b
	Can't imagine ever not enjoying getting fucked up.	8	4074	02:34:46a
	Yeah. I love it.	4	4075	02:34:47a
	How's being sober?	3	4076	02:34:49a
	Fucking sucks.	2	4077	02:34:49b
	Boring, right?	2	4078	02:34:51a
	So boring.	2	4079	02:34:51b
	I wanna kill myself.	4	4080	02:34:54a
	There's a term, and we don't like to use it unless circumstances dictate,	13	4081	02:34:58a
	and I think they do dictate in this case,	9	4082	02:35:00a
	and the term is Grenada.	5	4083	02:35:01a
	Have you ever heard of Grenada?	6	4084	02:35:03a
	No. No, I haven't.	4	4085	02:35:05a
	Grenada's very interesting because it is a small island nation that was invaded by the United	16	4086	02:35:08a
	States of America in 1983.	5	4087	02:35:11a
	It's about 90,000 people.	4	4088	02:35:14a
	And essentially, it means this case is unloseable.	8	4089	02:35:19a
	Okay?	1	4090	02:35:20a
	So, you know, we can come in,	7	4091	02:35:21a
	we can have our dick hanging out of our pants.	10	4092	02:35:23a
	Nobody gives a fuck.	4	4093	02:35:25a
	I'm gonna win.	3	4094	02:35:26a
	You, sir, are what's known as a Grenada.	8	4095	02:35:32a
	Hmm. You're looking at real prison time.	7	4096	02:35:39a
	Hmm. Money laundering can get you as much as 20 years.	11	4097	02:35:43a
	And our case couldn't be stronger if we caught you shoving cash in your mattress.	15	4098	02:35:48a
	Is that right?	3	4099	02:35:50a
	Hey, Jordan.	2	4100	02:35:50b
	Jordan.	1	4101	02:35:53a
	Your rotting away in jail till your kids get out of college,	12	4102	02:35:57a
	that's not our ambition here.	5	4103	02:36:00a
	There's other people involved in this, too.	7	4104	02:36:02a
	We think they need to see their day in court as well.	12	4105	02:36:08a
	Why do I sense there's an offer in the air?	10	4106	02:36:10a
	Look at him.	3	4107	02:36:10b
	He's got a sense.	4	4108	02:36:10c
	What are you, Kreskin?	4	4109	02:36:14a
	Full cooperation.	2	4110	02:36:14b
	He provides us with a comprehensive list of all the co-conspirators spanning the last seven	15	4111	02:36:17a
	years, and he also agrees to wear a wire.	9	4112	02:36:21a
	Wait...	1	4113	02:36:23a
	Did you just say wear a wire?	7	4114	02:36:25a
	A wire.	2	4115	02:36:25b
	Mmm-hmm.	1	4116	02:36:26a
	What does that mean?	4	4117	02:36:27a
	You want me to rat?	5	4118	02:36:27b
	Is that it?	3	4119	02:36:29a
	No, I want you to cooperate.	6	4120	02:36:31a
	No. You want me to rat, right?	7	4121	02:36:31b
	Yes. We want you to rat.	6	4122	02:36:33a
	That's fucking exactly what we want you to do.	9	4123	02:36:33b
	To rat.	2	4124	02:36:41a
	How was Cristy's party?	4	4125	02:36:43a
	Fine. Good.	2	4126	02:36:46a
	Babe, I spoke to the lawyers again today.	8	4127	02:36:49a
	I have some really, really great news.	7	4128	02:36:52a
	Mmm-hmm.	1	4129	02:36:53a
	Turns out you're completely off the hook, honey.	8	4130	02:36:57a
	I know that already.	4	4131	02:36:59a
	Right.	1	4132	02:36:59b
	Exactly.	1	4133	02:37:00a
	You never did anything wrong in the first place,	9	4134	02:37:00b
	right?	1	4135	02:37:04a
	It turns out, all the FBI really wants from me is to cooperate.	13	4136	02:37:11a
	You know?	2	4137	02:37:12a
	Turns out I have so much information about the stock market and Wall Street,	14	4138	02:37:15a
	I could save the government years of heartache,	8	4139	02:37:17a
	not to mention countless dollars.	5	4140	02:37:20a
	Mmm-hmm.	1	4141	02:37:21a
	But it gets even better, babe.	6	4142	02:37:24a
	Because if I do decide to cooperate,	7	4143	02:37:27a
	I might only be looking at four short years,	9	4144	02:37:30a
	in which case, you know, we could start fresh,	9	4145	02:37:32a
	maybe sell the house.	4	4146	02:37:35a
	And any fines that I'd have to pay wouldn't be due till after I serve my term,	17	4147	02:37:38a
	so we'd still have plenty of money left over,	9	4148	02:37:38b
	you know?	2	4149	02:37:41a
	Mmm-hmm.	1	4150	02:37:44a
	The only thing that of course bummed me out a little bit is this whole idea of having to give	20	4151	02:37:48a
	information about my friends.	4	4152	02:37:51a
	Like you said,	3	4153	02:37:51b
	There's no friends on Wall Street.	6	4154	02:37:51c
	Right?	1	4155	02:37:54a
	Right.	1	4156	02:37:54b
	Right.	1	4157	02:37:54c
	Exactly.	1	4158	02:37:56a
	There's a silver lining to that,	6	4159	02:37:56b
	too, honey.	2	4160	02:37:58a
	Because they said eventually...	4	4161	02:38:00a
	Eventually everyone's gonna have to give information on this case.	10	4162	02:38:03a
	So, at the end of the day,	7	4163	02:38:03b
	it might not even be a factor.	7	4164	02:38:03c
	You know?	2	4165	02:38:06a
	Well, that's good news.	4	4166	02:38:06b
	Right?	1	4167	02:38:08a
	Yeah, yeah.	2	4168	02:38:10a
	I'm really happy for you.	5	4169	02:38:13a
	What do you mean, happy for me,	7	4170	02:38:13b
	sweetheart?	1	4171	02:38:17a
	You should be happy for the both of us.	9	4172	02:38:17b
	Right?	1	4173	02:38:20a
	Yeah, right.	2	4174	02:38:20b
	All right.	2	4175	02:38:24a
	Come here, baby.	3	4176	02:38:26a
	Give me a kiss, sweetheart.	5	4177	02:38:27a
	Jordan...	1	4178	02:38:28a
	Oh, come on, baby.	4	4179	02:38:30a
	I haven't made love to you in so long.	9	4180	02:38:30b
	Please.	1	4181	02:38:32a
	No. Jordan, stop it.	4	4182	02:38:33a
	Come on, honey, please.	4	4183	02:38:34a
	No! Jordan, stop it!	4	4184	02:38:38a
	I've loved you since the moment I saw you.	9	4185	02:38:42a
	I fucking hate you, Jordan.	5	4186	02:38:46a
	Get off me!	3	4187	02:38:48a
	Baby...	1	4188	02:38:48b
	Don't do that.	3	4189	02:38:50a
	You know how much I love you,	7	4190	02:38:50b
	right?	1	4191	02:38:52a
	Stop that, sweetie.	3	4192	02:38:52b
	Please.	1	4193	02:38:59a
	You wanna fuck me, Jordan?	5	4194	02:39:03a
	You wanna fuck me?	4	4195	02:39:06a
	Good. Go ahead.	3	4196	02:39:09a
	Go ahead and fuck me.	5	4197	02:39:12a
	I want you to fuck me real hard.	8	4198	02:39:15a
	I want you to fuck me like it's the last fucking time.	12	4199	02:39:17a
	Why are you moving like that?	6	4200	02:39:17b
	Come on.	2	4201	02:39:19a
	Please hold still.	3	4202	02:39:20a
	Cause I want you to come for me, baby.	9	4203	02:39:21a
	Come on, babe.	3	4204	02:39:23a
	Come for me, baby.	4	4205	02:39:24a
	I want you to come for me like it's the last fucking time.	13	4206	02:39:27a
	Yeah? Yeah.	2	4207	02:39:29a
	Come on, baby.	3	4208	02:39:29b
	Come for me.	3	4209	02:39:29c
	Come for me, baby.	4	4210	02:39:31a
	Come on, baby.	3	4211	02:39:33a
	Yeah? Yeah.	2	4212	02:39:34a
	Yeah, baby, come.	3	4213	02:39:34b
	You want me to come for you?	7	4214	02:39:36a
	Yeah. You want me to come for you?	8	4215	02:39:38a
	Yeah! Huh?	2	4216	02:39:40a
	You want me to come for you?	7	4217	02:39:44a
	Oh, God, baby.	3	4218	02:39:44b
	Yeah! Oh, God.	3	4219	02:39:46a
	Oh, God.	2	4220	02:39:50a
	Oh, God.	2	4221	02:39:51a
	Oh, God.	2	4222	02:39:54a
	Jesus.	1	4223	02:39:58a
	Oh, baby.	2	4224	02:40:01a
	That was so fucking great!	5	4225	02:40:03a
	Oh, God!	2	4226	02:40:07a
	That was the last time.	5	4227	02:40:09a
	What do you mean, baby?	5	4228	02:40:11a
	I mean that was the last time we ever have sex.	11	4229	02:40:15a
	What are you talking about?	5	4230	02:40:19a
	I want a divorce.	4	4231	02:40:23a
	What do you mean, you want a divorce?	8	4232	02:40:25a
	What's that supposed to mean,	5	4233	02:40:25b
	you want a divorce?	4	4234	02:40:27a
	Get off me!	3	4235	02:40:27b
	I want a divorce.	4	4236	02:40:29a
	You just made love to me.	6	4237	02:40:30a
	What the fuck is wrong with you?	7	4238	02:40:32a
	I don't love you anymore, Jordan!	6	4239	02:40:35a
	Oh, you don't love me?	5	4240	02:40:38a
	You don't love me anymore,	5	4241	02:40:38b
	huh? Well, isn't that just fucking convenient for you!	9	4242	02:40:42a
	Now that I'm under federal indictment,	6	4243	02:40:44a
	with an electronic bracelet around my ankle,	7	4244	02:40:46a
	now you decide you don't fucking love me anymore.	9	4245	02:40:47a
	Is that right?	3	4246	02:40:47b
	No, no.	2	4247	02:40:49a
	What kind of person are you?	6	4248	02:40:49b
	Tell me.	2	4249	02:40:52a
	You married me!	3	4250	02:40:53a
	What the fuck is that supposed to mean?	8	4251	02:40:55a
	Jordan, this is how it's gonna go.	7	4252	02:40:56a
